household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,all_quintiles,1979,14500.0,7200.0,4500.0,2200.0,600.0
all_households,all_quintiles,1980,14100.0,7400.0,4400.0,1800.0,500.0
all_households,all_quintiles,1981,14300.0,7600.0,4800.0,1400.0,500.0
all_households,all_quintiles,1982,13200.0,7000.0,4800.0,900.0,500.0
all_households,all_quintiles,1983,13100.0,6600.0,4800.0,1100.0,600.0
all_households,all_quintiles,1984,14100.0,6800.0,5200.0,1400.0,700.0
all_households,all_quintiles,1985,14400.0,7000.0,5400.0,1300.0,600.0
all_households,all_quintiles,1986,15400.0,7600.0,5700.0,1400.0,700.0
all_households,all_quintiles,1987,15400.0,7300.0,5700.0,1700.0,700.0
all_households,all_quintiles,1988,16200.0,7700.0,6000.0,1800.0,700.0
all_households,all_quintiles,1989,16100.0,7700.0,6100.0,1700.0,600.0
all_households,all_quintiles,1990,16000.0,7500.0,6200.0,1600.0,600.0
all_households,all_quintiles,1991,15600.0,7200.0,6300.0,1500.0,700.0
all_households,all_quintiles,1992,16100.0,7400.0,6300.0,1600.0,700.0
all_households,all_quintiles,1993,16500.0,7500.0,6400.0,1900.0,800.0
all_households,all_quintiles,1994,16900.0,7600.0,6500.0,2000.0,800.0
all_households,all_quintiles,1995,17800.0,8100.0,6700.0,2200.0,800.0
all_households,all_quintiles,1996,18700.0,8700.0,6800.0,2400.0,800.0
all_households,all_quintiles,1997,19700.0,9500.0,7000.0,2400.0,800.0
all_households,all_quintiles,1998,20400.0,9900.0,7400.0,2300.0,800.0
all_households,all_quintiles,1999,21800.0,10900.0,7600.0,2400.0,900.0
all_households,all_quintiles,2000,22400.0,11500.0,7700.0,2400.0,800.0
all_households,all_quintiles,2001,19800.0,9600.0,7800.0,1600.0,800.0
all_households,all_quintiles,2002,18300.0,8600.0,7500.0,1400.0,800.0
all_households,all_quintiles,2003,17900.0,7600.0,7500.0,2000.0,800.0
all_households,all_quintiles,2004,19200.0,8300.0,7600.0,2500.0,800.0
all_households,all_quintiles,2005,20800.0,9000.0,7700.0,3300.0,800.0
all_households,all_quintiles,2006,21700.0,9500.0,7800.0,3600.0,700.0
all_households,all_quintiles,2007,21900.0,10100.0,8000.0,3200.0,600.0
all_households,all_quintiles,2008,18400.0,8000.0,7900.0,1900.0,600.0
all_households,all_quintiles,2009,16700.0,7000.0,7700.0,1400.0,600.0
all_households,all_quintiles,2010,17800.0,7600.0,7600.0,2000.0,600.0
all_households,all_quintiles,2011,17400.0,8200.0,6600.0,1900.0,600.0
all_households,all_quintiles,2012,18800.0,9200.0,6600.0,2300.0,700.0
all_households,all_quintiles,2013,20300.0,9400.0,7800.0,2500.0,700.0
all_households,all_quintiles,2014,21500.0,10200.0,7900.0,2700.0,800.0
all_households,lowest_quintile,1979,1400.0,,900.0,200.0,300.0
all_households,lowest_quintile,1980,1300.0,,900.0,200.0,200.0
all_households,lowest_quintile,1981,1400.0,100.0,1000.0,100.0,200.0
all_households,lowest_quintile,1982,1400.0,100.0,1000.0,100.0,200.0
all_households,lowest_quintile,1983,1500.0,100.0,1000.0,100.0,300.0
all_households,lowest_quintile,1984,1700.0,100.0,1100.0,100.0,400.0
all_households,lowest_quintile,1985,1700.0,100.0,1100.0,100.0,400.0
all_households,lowest_quintile,1986,1600.0,100.0,1100.0,100.0,300.0
all_households,lowest_quintile,1987,1500.0,-100.0,1100.0,200.0,300.0
all_households,lowest_quintile,1988,1400.0,-200.0,1100.0,100.0,300.0
all_households,lowest_quintile,1989,1400.0,-300.0,1200.0,200.0,300.0
all_households,lowest_quintile,1990,1600.0,-200.0,1300.0,100.0,300.0
all_households,lowest_quintile,1991,1600.0,-300.0,1300.0,100.0,400.0
all_households,lowest_quintile,1992,1500.0,-400.0,1400.0,200.0,400.0
all_households,lowest_quintile,1993,1500.0,-500.0,1400.0,200.0,500.0
all_households,lowest_quintile,1994,1200.0,-800.0,1400.0,200.0,500.0
all_households,lowest_quintile,1995,1200.0,-900.0,1500.0,200.0,500.0
all_households,lowest_quintile,1996,1100.0,-1100.0,1500.0,200.0,400.0
all_households,lowest_quintile,1997,1200.0,-1100.0,1600.0,200.0,500.0
all_households,lowest_quintile,1998,1300.0,-1100.0,1800.0,200.0,500.0
all_households,lowest_quintile,1999,1400.0,-1100.0,1800.0,200.0,500.0
all_households,lowest_quintile,2000,1300.0,-1200.0,1800.0,200.0,500.0
all_households,lowest_quintile,2001,1100.0,-1200.0,1700.0,100.0,500.0
all_households,lowest_quintile,2002,1000.0,-1300.0,1700.0,100.0,500.0
all_households,lowest_quintile,2003,1000.0,-1300.0,1700.0,100.0,500.0
all_households,lowest_quintile,2004,1000.0,-1300.0,1700.0,200.0,400.0
all_households,lowest_quintile,2005,1000.0,-1400.0,1800.0,200.0,500.0
all_households,lowest_quintile,2006,1200.0,-1500.0,1900.0,300.0,500.0
all_households,lowest_quintile,2007,1100.0,-1600.0,2100.0,200.0,400.0
all_households,lowest_quintile,2008,200.0,-2400.0,2100.0,200.0,400.0
all_households,lowest_quintile,2009,-100.0,-2600.0,2000.0,100.0,400.0
all_households,lowest_quintile,2010,,-2600.0,2000.0,200.0,500.0
all_households,lowest_quintile,2011,100.0,-2200.0,1700.0,100.0,500.0
all_households,lowest_quintile,2012,200.0,-2100.0,1600.0,200.0,500.0
all_households,lowest_quintile,2013,500.0,-2200.0,1900.0,200.0,500.0
all_households,lowest_quintile,2014,400.0,-2200.0,1900.0,200.0,500.0
all_households,second_quintile,1979,5500.0,1500.0,2800.0,700.0,500.0
all_households,second_quintile,1980,5100.0,1600.0,2700.0,500.0,400.0
all_households,second_quintile,1981,5300.0,1700.0,2800.0,400.0,400.0
all_households,second_quintile,1982,4800.0,1400.0,2700.0,200.0,400.0
all_households,second_quintile,1983,4600.0,1300.0,2600.0,300.0,400.0
all_households,second_quintile,1984,5200.0,1400.0,2900.0,400.0,500.0
all_households,second_quintile,1985,5300.0,1400.0,3100.0,300.0,500.0
all_households,second_quintile,1986,5300.0,1400.0,3100.0,300.0,500.0
all_households,second_quintile,1987,5000.0,1100.0,3000.0,400.0,500.0
all_households,second_quintile,1988,5200.0,1100.0,3100.0,400.0,500.0
all_households,second_quintile,1989,5100.0,1100.0,3200.0,400.0,400.0
all_households,second_quintile,1990,5500.0,1300.0,3400.0,400.0,500.0
all_households,second_quintile,1991,5200.0,1100.0,3300.0,400.0,500.0
all_households,second_quintile,1992,5000.0,900.0,3100.0,400.0,500.0
all_households,second_quintile,1993,5000.0,900.0,3100.0,400.0,600.0
all_households,second_quintile,1994,4900.0,700.0,3100.0,400.0,600.0
all_households,second_quintile,1995,5200.0,800.0,3400.0,500.0,600.0
all_households,second_quintile,1996,5200.0,800.0,3400.0,500.0,600.0
all_households,second_quintile,1997,5500.0,900.0,3600.0,500.0,600.0
all_households,second_quintile,1998,5500.0,700.0,3800.0,500.0,600.0
all_households,second_quintile,1999,5800.0,700.0,4000.0,500.0,700.0
all_households,second_quintile,2000,5800.0,800.0,4000.0,500.0,600.0
all_households,second_quintile,2001,5000.0,200.0,3900.0,300.0,600.0
all_households,second_quintile,2002,4500.0,,3700.0,300.0,600.0
all_households,second_quintile,2003,4100.0,-400.0,3600.0,400.0,600.0
all_households,second_quintile,2004,4300.0,-300.0,3600.0,400.0,500.0
all_households,second_quintile,2005,4400.0,-300.0,3700.0,500.0,500.0
all_households,second_quintile,2006,4600.0,-300.0,3800.0,600.0,500.0
all_households,second_quintile,2007,5000.0,-100.0,4100.0,500.0,400.0
all_households,second_quintile,2008,3400.0,-1200.0,3800.0,300.0,400.0
all_households,second_quintile,2009,3100.0,-1200.0,3600.0,200.0,400.0
all_households,second_quintile,2010,3300.0,-1000.0,3600.0,300.0,500.0
all_households,second_quintile,2011,3200.0,-600.0,3000.0,300.0,500.0
all_households,second_quintile,2012,3200.0,-600.0,3000.0,300.0,500.0
all_households,second_quintile,2013,3800.0,-600.0,3500.0,400.0,500.0
all_households,second_quintile,2014,3800.0,-700.0,3600.0,400.0,500.0
all_households,middle_quintile,1979,10700.0,4200.0,4800.0,1100.0,600.0
all_households,middle_quintile,1980,10300.0,4300.0,4600.0,900.0,500.0
all_households,middle_quintile,1981,10400.0,4400.0,4800.0,700.0,500.0
all_households,middle_quintile,1982,9600.0,3900.0,4700.0,500.0,500.0
all_households,middle_quintile,1983,9200.0,3500.0,4600.0,600.0,500.0
all_households,middle_quintile,1984,10000.0,3600.0,5000.0,700.0,600.0
all_households,middle_quintile,1985,10100.0,3600.0,5200.0,600.0,600.0
all_households,middle_quintile,1986,10300.0,3700.0,5300.0,700.0,600.0
all_households,middle_quintile,1987,10000.0,3300.0,5200.0,900.0,600.0
all_households,middle_quintile,1988,10400.0,3400.0,5600.0,900.0,600.0
all_households,middle_quintile,1989,10400.0,3400.0,5600.0,800.0,600.0
all_households,middle_quintile,1990,10600.0,3500.0,5700.0,800.0,600.0
all_households,middle_quintile,1991,10200.0,3300.0,5500.0,700.0,700.0
all_households,middle_quintile,1992,10100.0,3200.0,5500.0,700.0,700.0
all_households,middle_quintile,1993,10100.0,3100.0,5500.0,800.0,700.0
all_households,middle_quintile,1994,10300.0,3100.0,5500.0,900.0,800.0
all_households,middle_quintile,1995,10700.0,3200.0,5700.0,1000.0,800.0
all_households,middle_quintile,1996,10800.0,3300.0,5800.0,1000.0,700.0
all_households,middle_quintile,1997,11200.0,3500.0,6100.0,1000.0,700.0
all_households,middle_quintile,1998,11200.0,3300.0,6300.0,900.0,700.0
all_households,middle_quintile,1999,11600.0,3400.0,6500.0,900.0,800.0
all_households,middle_quintile,2000,11500.0,3400.0,6400.0,900.0,800.0
all_households,middle_quintile,2001,10400.0,2600.0,6400.0,600.0,700.0
all_households,middle_quintile,2002,9800.0,2400.0,6100.0,600.0,700.0
all_households,middle_quintile,2003,9300.0,1800.0,6000.0,700.0,700.0
all_households,middle_quintile,2004,9700.0,2000.0,6200.0,800.0,700.0
all_households,middle_quintile,2005,10100.0,2000.0,6300.0,1100.0,700.0
all_households,middle_quintile,2006,10200.0,2100.0,6300.0,1100.0,600.0
all_households,middle_quintile,2007,10600.0,2400.0,6600.0,1000.0,600.0
all_households,middle_quintile,2008,8400.0,900.0,6400.0,600.0,600.0
all_households,middle_quintile,2009,8000.0,1000.0,6000.0,500.0,500.0
all_households,middle_quintile,2010,8200.0,1200.0,5900.0,600.0,600.0
all_households,middle_quintile,2011,7900.0,1800.0,5000.0,600.0,600.0
all_households,middle_quintile,2012,8100.0,1800.0,5000.0,600.0,600.0
all_households,middle_quintile,2013,9300.0,2000.0,6000.0,700.0,600.0
all_households,middle_quintile,2014,9600.0,2000.0,6200.0,800.0,700.0
all_households,fourth_quintile,1979,16500.0,7600.0,6400.0,1700.0,700.0
all_households,fourth_quintile,1980,16100.0,7900.0,6200.0,1400.0,600.0
all_households,fourth_quintile,1981,16700.0,8200.0,6800.0,1100.0,500.0
all_households,fourth_quintile,1982,15300.0,7400.0,6600.0,700.0,600.0
all_households,fourth_quintile,1983,14800.0,6600.0,6600.0,900.0,700.0
all_households,fourth_quintile,1984,15800.0,6800.0,7100.0,1100.0,700.0
all_households,fourth_quintile,1985,15900.0,6800.0,7400.0,1000.0,700.0
all_households,fourth_quintile,1986,16600.0,7100.0,7800.0,1100.0,700.0
all_households,fourth_quintile,1987,16600.0,6600.0,7900.0,1400.0,700.0
all_households,fourth_quintile,1988,17000.0,6700.0,8200.0,1300.0,700.0
all_households,fourth_quintile,1989,17200.0,6900.0,8300.0,1300.0,700.0
all_households,fourth_quintile,1990,17000.0,6800.0,8300.0,1200.0,700.0
all_households,fourth_quintile,1991,16700.0,6600.0,8200.0,1100.0,800.0
all_households,fourth_quintile,1992,16700.0,6400.0,8300.0,1200.0,800.0
all_households,fourth_quintile,1993,16800.0,6400.0,8300.0,1300.0,800.0
all_households,fourth_quintile,1994,17300.0,6500.0,8500.0,1400.0,900.0
all_households,fourth_quintile,1995,17800.0,6700.0,8600.0,1600.0,900.0
all_households,fourth_quintile,1996,18100.0,6900.0,8800.0,1600.0,800.0
all_households,fourth_quintile,1997,18600.0,7200.0,9000.0,1600.0,800.0
all_households,fourth_quintile,1998,19200.0,7400.0,9400.0,1500.0,900.0
all_households,fourth_quintile,1999,19800.0,7600.0,9700.0,1500.0,1000.0
all_households,fourth_quintile,2000,20100.0,7900.0,9800.0,1500.0,900.0
all_households,fourth_quintile,2001,18500.0,6900.0,9800.0,1000.0,900.0
all_households,fourth_quintile,2002,17500.0,6400.0,9400.0,900.0,900.0
all_households,fourth_quintile,2003,17100.0,5600.0,9500.0,1100.0,800.0
all_households,fourth_quintile,2004,17800.0,5800.0,9700.0,1400.0,900.0
all_households,fourth_quintile,2005,18400.0,6000.0,9800.0,1800.0,800.0
all_households,fourth_quintile,2006,18700.0,6200.0,9900.0,2000.0,800.0
all_households,fourth_quintile,2007,19000.0,6500.0,10100.0,1700.0,700.0
all_households,fourth_quintile,2008,16400.0,4900.0,9800.0,1000.0,600.0
all_households,fourth_quintile,2009,15500.0,4700.0,9400.0,800.0,600.0
all_households,fourth_quintile,2010,16000.0,5100.0,9300.0,1000.0,600.0
all_households,fourth_quintile,2011,15700.0,6000.0,8000.0,1000.0,700.0
all_households,fourth_quintile,2012,16000.0,6100.0,8100.0,1100.0,700.0
all_households,fourth_quintile,2013,17900.0,6400.0,9500.0,1300.0,700.0
all_households,fourth_quintile,2014,18600.0,6700.0,9700.0,1400.0,800.0
all_households,highest_quintile,1979,39000.0,22800.0,7900.0,7200.0,1000.0
all_households,highest_quintile,1980,37800.0,23300.0,7800.0,5700.0,900.0
all_households,highest_quintile,1981,37200.0,23400.0,8600.0,4500.0,800.0
all_households,highest_quintile,1982,34000.0,21600.0,8900.0,2700.0,800.0
all_households,highest_quintile,1983,34400.0,20600.0,9200.0,3600.0,1000.0
all_households,highest_quintile,1984,37500.0,22000.0,10100.0,4400.0,1100.0
all_households,highest_quintile,1985,37800.0,22300.0,10300.0,4100.0,1100.0
all_households,highest_quintile,1986,42100.0,25400.0,11000.0,4600.0,1100.0
all_households,highest_quintile,1987,43300.0,25300.0,11400.0,5500.0,1100.0
all_households,highest_quintile,1988,45900.0,27000.0,11900.0,5900.0,1100.0
all_households,highest_quintile,1989,45300.0,26600.0,12000.0,5700.0,1100.0
all_households,highest_quintile,1990,44000.0,25500.0,12200.0,5300.0,1000.0
all_households,highest_quintile,1991,43000.0,24500.0,12700.0,4700.0,1100.0
all_households,highest_quintile,1992,45200.0,25900.0,12800.0,5300.0,1200.0
all_households,highest_quintile,1993,47200.0,26600.0,13000.0,6300.0,1200.0
all_households,highest_quintile,1994,49400.0,27600.0,13700.0,6800.0,1300.0
all_households,highest_quintile,1995,52600.0,29800.0,13900.0,7600.0,1300.0
all_households,highest_quintile,1996,56000.0,32700.0,14000.0,8100.0,1200.0
all_households,highest_quintile,1997,59500.0,35400.0,14400.0,8500.0,1200.0
all_households,highest_quintile,1998,62800.0,38200.0,15100.0,8200.0,1300.0
all_households,highest_quintile,1999,68000.0,42200.0,15900.0,8500.0,1500.0
all_households,highest_quintile,2000,71300.0,45200.0,16300.0,8400.0,1400.0
all_households,highest_quintile,2001,62200.0,38500.0,16700.0,5800.0,1200.0
all_households,highest_quintile,2002,57600.0,34800.0,16500.0,5100.0,1200.0
all_households,highest_quintile,2003,57000.0,31900.0,16700.0,7200.0,1200.0
all_households,highest_quintile,2004,62800.0,35200.0,16800.0,9500.0,1300.0
all_households,highest_quintile,2005,69300.0,38600.0,16700.0,12600.0,1300.0
all_households,highest_quintile,2006,72300.0,40400.0,16900.0,13800.0,1200.0
all_households,highest_quintile,2007,73000.0,42700.0,17200.0,12000.0,1100.0
all_households,highest_quintile,2008,63300.0,37600.0,17600.0,7100.0,1000.0
all_households,highest_quintile,2009,56100.0,32500.0,17400.0,5300.0,900.0
all_households,highest_quintile,2010,61000.0,35200.0,17200.0,7700.0,1000.0
all_households,highest_quintile,2011,60100.0,36400.0,15200.0,7500.0,1000.0
all_households,highest_quintile,2012,66100.0,40500.0,15300.0,9100.0,1100.0
all_households,highest_quintile,2013,69900.0,41300.0,18000.0,9500.0,1100.0
all_households,highest_quintile,2014,75100.0,45100.0,18100.0,10700.0,1300.0
all_households,percentiles_81_90,1979,23300.0,12100.0,7800.0,2600.0,800.0
all_households,percentiles_81_90,1980,23100.0,12600.0,7700.0,2100.0,700.0
all_households,percentiles_81_90,1981,23600.0,13000.0,8300.0,1700.0,600.0
all_households,percentiles_81_90,1982,21800.0,11800.0,8300.0,1000.0,700.0
all_households,percentiles_81_90,1983,21400.0,10800.0,8500.0,1300.0,800.0
all_households,percentiles_81_90,1984,23100.0,11200.0,9400.0,1600.0,900.0
all_households,percentiles_81_90,1985,22900.0,11100.0,9600.0,1400.0,800.0
all_households,percentiles_81_90,1986,24300.0,11600.0,10300.0,1500.0,800.0
all_households,percentiles_81_90,1987,24900.0,11600.0,10400.0,2000.0,900.0
all_households,percentiles_81_90,1988,25500.0,11700.0,10900.0,2000.0,900.0
all_households,percentiles_81_90,1989,25800.0,12000.0,10900.0,2000.0,900.0
all_households,percentiles_81_90,1990,25500.0,11800.0,11100.0,1800.0,800.0
all_households,percentiles_81_90,1991,25000.0,11400.0,11000.0,1700.0,900.0
all_households,percentiles_81_90,1992,25200.0,11300.0,11200.0,1800.0,900.0
all_households,percentiles_81_90,1993,25400.0,11200.0,11200.0,2000.0,1000.0
all_households,percentiles_81_90,1994,26400.0,11700.0,11500.0,2200.0,1000.0
all_households,percentiles_81_90,1995,27400.0,12200.0,11700.0,2500.0,1100.0
all_households,percentiles_81_90,1996,27900.0,12500.0,11800.0,2600.0,1000.0
all_households,percentiles_81_90,1997,28900.0,13100.0,12200.0,2600.0,1000.0
all_households,percentiles_81_90,1998,30100.0,13900.0,12800.0,2400.0,1000.0
all_households,percentiles_81_90,1999,31700.0,14700.0,13300.0,2500.0,1200.0
all_households,percentiles_81_90,2000,32200.0,15300.0,13400.0,2400.0,1100.0
all_households,percentiles_81_90,2001,30300.0,13900.0,13800.0,1600.0,1000.0
all_households,percentiles_81_90,2002,28900.0,13000.0,13500.0,1400.0,1000.0
all_households,percentiles_81_90,2003,27900.0,11500.0,13600.0,1800.0,1000.0
all_households,percentiles_81_90,2004,29100.0,12000.0,13800.0,2200.0,1000.0
all_households,percentiles_81_90,2005,29900.0,12200.0,13800.0,2900.0,1000.0
all_households,percentiles_81_90,2006,30800.0,12700.0,13900.0,3300.0,900.0
all_households,percentiles_81_90,2007,31100.0,13200.0,14200.0,2800.0,800.0
all_households,percentiles_81_90,2008,28200.0,11600.0,14200.0,1700.0,800.0
all_households,percentiles_81_90,2009,26800.0,11000.0,13800.0,1300.0,700.0
all_households,percentiles_81_90,2010,27800.0,11700.0,13700.0,1700.0,700.0
all_households,percentiles_81_90,2011,27200.0,12800.0,11900.0,1700.0,800.0
all_households,percentiles_81_90,2012,27900.0,13100.0,12000.0,1900.0,800.0
all_households,percentiles_81_90,2013,30800.0,13700.0,13900.0,2300.0,900.0
all_households,percentiles_81_90,2014,32000.0,14200.0,14300.0,2500.0,1000.0
all_households,percentiles_91_95,1979,30700.0,17200.0,8700.0,3800.0,1000.0
all_households,percentiles_91_95,1980,30600.0,18000.0,8400.0,3300.0,800.0
all_households,percentiles_91_95,1981,30900.0,18400.0,9300.0,2500.0,700.0
all_households,percentiles_91_95,1982,28300.0,16500.0,9600.0,1400.0,800.0
all_households,percentiles_91_95,1983,27900.0,15300.0,9700.0,2000.0,900.0
all_households,percentiles_91_95,1984,30200.0,16200.0,10700.0,2400.0,1000.0
all_households,percentiles_91_95,1985,30400.0,16200.0,11000.0,2200.0,1000.0
all_households,percentiles_91_95,1986,32100.0,17000.0,11800.0,2300.0,1000.0
all_households,percentiles_91_95,1987,34300.0,18000.0,12200.0,3000.0,1100.0
all_households,percentiles_91_95,1988,34700.0,17900.0,12900.0,3000.0,1000.0
all_households,percentiles_91_95,1989,35100.0,18300.0,12800.0,3000.0,1000.0
all_households,percentiles_91_95,1990,34200.0,17500.0,12800.0,2900.0,1000.0
all_households,percentiles_91_95,1991,34100.0,17200.0,13300.0,2600.0,1100.0
all_households,percentiles_91_95,1992,34600.0,17300.0,13400.0,2900.0,1100.0
all_households,percentiles_91_95,1993,35300.0,17300.0,13500.0,3400.0,1200.0
all_households,percentiles_91_95,1994,36600.0,18000.0,13900.0,3400.0,1200.0
all_households,percentiles_91_95,1995,38100.0,18800.0,14300.0,3800.0,1200.0
all_households,percentiles_91_95,1996,39500.0,19900.0,14400.0,4100.0,1100.0
all_households,percentiles_91_95,1997,41200.0,21200.0,14600.0,4200.0,1200.0
all_households,percentiles_91_95,1998,42800.0,22400.0,15300.0,3900.0,1200.0
all_households,percentiles_91_95,1999,45200.0,24000.0,15900.0,4000.0,1300.0
all_households,percentiles_91_95,2000,46600.0,25100.0,16400.0,3900.0,1300.0
all_households,percentiles_91_95,2001,43600.0,22900.0,17000.0,2600.0,1200.0
all_households,percentiles_91_95,2002,41600.0,21500.0,16700.0,2300.0,1100.0
all_households,percentiles_91_95,2003,40500.0,19400.0,17100.0,2900.0,1100.0
all_households,percentiles_91_95,2004,42200.0,20100.0,17300.0,3700.0,1100.0
all_households,percentiles_91_95,2005,44100.0,20900.0,17100.0,5000.0,1100.0
all_households,percentiles_91_95,2006,45500.0,21800.0,17200.0,5600.0,1000.0
all_households,percentiles_91_95,2007,45900.0,22600.0,17500.0,4800.0,1000.0
all_households,percentiles_91_95,2008,42700.0,21100.0,17900.0,2700.0,900.0
all_households,percentiles_91_95,2009,40300.0,19600.0,17700.0,2100.0,900.0
all_households,percentiles_91_95,2010,41800.0,20700.0,17500.0,2800.0,900.0
all_households,percentiles_91_95,2011,41200.0,22000.0,15400.0,2800.0,900.0
all_households,percentiles_91_95,2012,42500.0,22900.0,15500.0,3100.0,1000.0
all_households,percentiles_91_95,2013,47000.0,23600.0,18400.0,3900.0,1000.0
all_households,percentiles_91_95,2014,48300.0,24600.0,18300.0,4300.0,1200.0
all_households,percentiles_96_99,1979,47900.0,29700.0,7800.0,9100.0,1300.0
all_households,percentiles_96_99,1980,46700.0,30500.0,8000.0,7100.0,1100.0
all_households,percentiles_96_99,1981,46000.0,30700.0,8800.0,5600.0,900.0
all_households,percentiles_96_99,1982,41600.0,28100.0,9500.0,3100.0,900.0
all_households,percentiles_96_99,1983,41100.0,25900.0,10000.0,4200.0,1100.0
all_households,percentiles_96_99,1984,44500.0,27500.0,10900.0,4900.0,1200.0
all_households,percentiles_96_99,1985,45300.0,28000.0,11400.0,4600.0,1200.0
all_households,percentiles_96_99,1986,49100.0,30800.0,12000.0,4900.0,1300.0
all_households,percentiles_96_99,1987,53700.0,33000.0,12600.0,6800.0,1300.0
all_households,percentiles_96_99,1988,54500.0,33300.0,13200.0,6700.0,1300.0
all_households,percentiles_96_99,1989,55200.0,34000.0,13300.0,6600.0,1200.0
all_households,percentiles_96_99,1990,53500.0,32500.0,13800.0,6000.0,1200.0
all_households,percentiles_96_99,1991,53200.0,31400.0,15000.0,5400.0,1300.0
all_households,percentiles_96_99,1992,55200.0,32400.0,15200.0,6100.0,1400.0
all_households,percentiles_96_99,1993,57500.0,33000.0,15900.0,7100.0,1500.0
all_households,percentiles_96_99,1994,59600.0,34300.0,16300.0,7500.0,1500.0
all_households,percentiles_96_99,1995,63800.0,37400.0,16400.0,8600.0,1500.0
all_households,percentiles_96_99,1996,66900.0,40100.0,16500.0,8900.0,1400.0
all_households,percentiles_96_99,1997,71800.0,43800.0,16900.0,9600.0,1500.0
all_households,percentiles_96_99,1998,75400.0,47300.0,17700.0,8800.0,1500.0
all_households,percentiles_96_99,1999,80700.0,51100.0,18500.0,9200.0,1800.0
all_households,percentiles_96_99,2000,83100.0,53600.0,19100.0,8800.0,1600.0
all_households,percentiles_96_99,2001,75000.0,47800.0,19800.0,5800.0,1500.0
all_households,percentiles_96_99,2002,70200.0,43800.0,20000.0,5000.0,1400.0
all_households,percentiles_96_99,2003,69700.0,40700.0,20600.0,7000.0,1400.0
all_households,percentiles_96_99,2004,75000.0,44200.0,20500.0,8800.0,1500.0
all_households,percentiles_96_99,2005,82500.0,48600.0,20100.0,12300.0,1500.0
all_households,percentiles_96_99,2006,85300.0,50400.0,20200.0,13300.0,1400.0
all_households,percentiles_96_99,2007,86300.0,53000.0,20500.0,11500.0,1300.0
all_households,percentiles_96_99,2008,77400.0,48500.0,21400.0,6200.0,1200.0
all_households,percentiles_96_99,2009,71300.0,43300.0,22200.0,4700.0,1100.0
all_households,percentiles_96_99,2010,75800.0,46500.0,22000.0,6200.0,1100.0
all_households,percentiles_96_99,2011,75500.0,48700.0,19400.0,6300.0,1200.0
all_households,percentiles_96_99,2012,80800.0,52600.0,19400.0,7400.0,1300.0
all_households,percentiles_96_99,2013,86600.0,53200.0,22700.0,9400.0,1400.0
all_households,percentiles_96_99,2014,91400.0,56600.0,22800.0,10400.0,1500.0
all_households,top_1_percent,1979,194000.0,125200.0,5500.0,60700.0,2600.0
all_households,top_1_percent,1980,175500.0,121800.0,6000.0,45600.0,2100.0
all_households,top_1_percent,1981,161200.0,116000.0,7000.0,36400.0,1900.0
all_households,top_1_percent,1982,149200.0,114800.0,8700.0,23800.0,1900.0
all_households,top_1_percent,1983,163500.0,120300.0,9400.0,31300.0,2600.0
all_households,top_1_percent,1984,182500.0,132000.0,9600.0,38100.0,2900.0
all_households,top_1_percent,1985,188400.0,138400.0,10100.0,36900.0,3100.0
all_households,top_1_percent,1986,233500.0,176100.0,10100.0,43700.0,3700.0
all_households,top_1_percent,1987,228200.0,165800.0,11900.0,47400.0,3000.0
all_households,top_1_percent,1988,272300.0,200600.0,12800.0,55500.0,3300.0
all_households,top_1_percent,1989,247200.0,180300.0,13200.0,51000.0,2700.0
all_households,top_1_percent,1990,238000.0,173700.0,13700.0,47900.0,2600.0
all_households,top_1_percent,1991,223300.0,162000.0,17200.0,41300.0,2800.0
all_households,top_1_percent,1992,257900.0,188200.0,16900.0,49900.0,2900.0
all_households,top_1_percent,1993,277800.0,198700.0,17600.0,58400.0,3100.0
all_households,top_1_percent,1994,297100.0,204300.0,23400.0,66200.0,3100.0
all_households,top_1_percent,1995,334000.0,233400.0,23300.0,74100.0,3300.0
all_households,top_1_percent,1996,369700.0,263400.0,24100.0,79100.0,3100.0
all_households,top_1_percent,1997,414200.0,299000.0,25700.0,86200.0,3300.0
all_households,top_1_percent,1998,451500.0,332500.0,27600.0,88000.0,3500.0
all_households,top_1_percent,1999,495900.0,372200.0,30100.0,89500.0,4000.0
all_households,top_1_percent,2000,539300.0,412600.0,32600.0,90400.0,3700.0
all_households,top_1_percent,2001,427700.0,328800.0,31700.0,64100.0,3200.0
all_households,top_1_percent,2002,377600.0,286500.0,30000.0,58100.0,3100.0
all_households,top_1_percent,2003,381800.0,263900.0,29700.0,84700.0,3400.0
all_households,top_1_percent,2004,450400.0,303700.0,30300.0,112500.0,4000.0
all_households,top_1_percent,2005,547900.0,359300.0,31200.0,153000.0,4500.0
all_households,top_1_percent,2006,586000.0,382300.0,31900.0,167900.0,3900.0
all_households,top_1_percent,2007,584500.0,404000.0,33300.0,144200.0,3000.0
all_households,top_1_percent,2008,474200.0,346000.0,34200.0,90400.0,3600.0
all_households,top_1_percent,2009,379200.0,277900.0,33100.0,65500.0,2700.0
all_households,top_1_percent,2010,447000.0,309400.0,33400.0,101100.0,3200.0
all_households,top_1_percent,2011,440100.0,307800.0,31400.0,97800.0,3100.0
all_households,top_1_percent,2012,534700.0,373300.0,32300.0,125300.0,3700.0
all_households,top_1_percent,2013,530300.0,374100.0,38200.0,114400.0,3700.0
